header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,error
Balderikstraat 73,3553 BB Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42677533-balderikstraat-73/?navigateSource=resultlist,20220131_163606,"€ 389,000 kosten koper","€ 4,862    The asking price per m² (€ 389,000) is calculated by dividing the asking price of the home by the living area (80 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1926,Partly furnished with carpets and curtains,Combination roof covered with roof tiles,Living area80 m²,80 m²,67 m²,293 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Skylight, mechanical ventilation, passive ventilation system and TV via cable",E        What does this mean?,Double glazing,CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2005, in ownership)",67 m²,Full ownership,In residential district,Back garden,"28 m² (8 meter deep and 3,51 meter broad)",Located at the northeast,Public parking,no
