header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Bergen op Zoomstraat 80,5652 KG Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42650363-bergen-op-zoomstraat-80/?navigateSource=resultlist,20220201_012812,"€ 365,000 kosten koper","€ 2,874    The asking price per m² (€ 365,000) is calculated by dividing the asking price of the home by the living area (127 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1936,Gable roof covered with roof tiles,Living area127 m²Other space inside the building17 m²,127 m²,17 m²,129 m²,523 m³,5 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,"Sauna, bath, 2 showers and toilet",2 stories and a attic,"Air conditioning, outdoor awning, skylight, flue, sauna and TV via cable",G        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2020, in ownership)",129 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,25 m² (5 meter deep and 5 meter broad),Located at the north accessible via the rear,Detached brick garage,1 car,Electrical door and electricity,Public parking,no
