header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Trichterweg 181,6446 AS Brunssum        ,https://www.funda.nl/en/koop/brunssum/huis-42547343-trichterweg-181/?navigateSource=resultlist,20220130_132145,"€ 250,000 kosten koper","€ 1,894    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (132 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1935,Double occupancy possible,Gable roof covered with roof tiles,Living area132 m²Other space inside the building22 m²External storage space28 m²,132 m²,22 m²,28 m²,295 m²,550 m³,8 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and toilet","2 stories, a/an attic and a basement","Air conditioning, rolldown shutters and TV via cable",E        What does this mean?,"Roof insulation, mostly double glazed and energy efficient window",CH boiler,CH boiler,"Bosch HR (gas-fired combination boiler from 2012, to rent)",295 m²,Full ownership,In residential district,Back garden and front garden,60 m² (12 meter deep and 5 meter broad),Located at the northeast accessible via the rear,Detached brick garage,2 cars,Electrical door and electricity,Public parking,no
