header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kootsekade 54,3051 PG Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42597141-kootsekade-54/?navigateSource=resultlist,20220129_170419,"€ 530,000 vrij op naam","€ 4,818    The asking price per m² (€ 530,000) is calculated by dividing the asking price of the home by the living area (110 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Available,Available in consultation,€ 68.82 per month,Ground-floor apartment (apartment),Resale property,2022,Flat roof covered with other,Woningborg garantiecertificaat,Living area110 m²,110 m²,369 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories,Ground floor,Mechanical ventilation and solar panels,A+++        What does this mean?,Completely insulated,Heat pump,Full ownership,Alongside a quiet road and in residential district,Back garden,"6 m² (5,33 meter deep and 1,2 meter broad)",Located at the south accessible via the rear,"Paid parking, public parking and resident's parking permits",Yes,No,Yes (€ 68.82 per month),No,No,Yes,no
