header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Tuinfluiterlaan 27,2566 SJ Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42652880-tuinfluiterlaan-27/?navigateSource=resultlist,20220131_205311,"€ 895,000 kosten koper","€ 6,780    The asking price per m² (€ 895,000) is calculated by dividing the asking price of the home by the living area (132 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1930,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area132 m²External storage space5 m²,132 m²,5 m²,160 m²,456 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Alarm installation, outdoor awning, smart home, mechanical ventilation, sliding door, TV via cable and solar panels",F        What does this mean?,Roof insulation and floor insulation,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2013, in ownership)",160 m²,Long-term lease,"€ 249,84 per year",Alongside a quiet road and in residential district,Back garden and front garden,"43 m² (7 meter deep and 6,15 meter broad)",Located at the west,Detached wooden storage,Electricity,Public parking,no
