header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Zilverschoon 82,9207 KD Drachten        ,https://www.funda.nl/en/koop/drachten/huis-42675700-zilverschoon-82/?navigateSource=resultlist,20220128_074939,"€ 625,000 kosten koper","€ 3,049    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 625,000) is calculated by dividing the asking price of the home by the living area (205 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 weeks,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,2020,Hipped roof covered with asphalt roofing and roof tiles,Living area205 m²External storage space10 m²,205 m²,10 m²,648 m²,615 m³,6 rooms (5 bedrooms),1 bathroom and 2 separate toilets,Bath,2 stories and a attic with loft,"Balanced ventilation system, skylight, sliding door and TV via cable",A        What does this mean?,"Roof insulation, energy efficient window, insulated walls, floor insulation and completely insulated","Electric heating, partial floor heating, heat recovery unit and heat pump",648 m²,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view","Back garden, front garden and side garden",320 m² (16 meter deep and 20 meter broad),Located at the southwest accessible via the rear,Detached wooden storage,Electricity,Possibility for garage and parking place,Parking on private property and public parking,no
