header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Einderplein 3,5712 CE Someren        ,https://www.funda.nl/en/koop/someren/appartement-42679739-einderplein-3/?navigateSource=resultlist,20220128_024953,"€ 200,000 kosten koper","€ 4,167    The asking price per m² (€ 200,000) is calculated by dividing the asking price of the home by the living area (48 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Sold under reservation,Available in consultation,€ 67.12 per month,Galleried apartment (apartment),Resale property,2015,Flat roof,Living area48 m²Exterior space attached to the building5 m²External storage space5 m²,48 m²,5 m²,5 m²,170 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,1 story,"Air conditioning, mechanical ventilation and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Atag HR combi (gas-fired combination boiler from 2015, in ownership)",Full ownership,Alongside a quiet road and in center,Balcony present,Detached brick storage,Yes,Yes,Yes (€ 67.12 per month),Yes,Yes,Yes,no
