header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Grasstraat 13,3572 TV Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42685643-grasstraat-13/?navigateSource=resultlist,20220131_161523,"€ 525,000 kosten koper","€ 5,645    The asking price per m² (€ 525,000) is calculated by dividing the asking price of the home by the living area (93 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 18, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1920,Gable roof covered with roof tiles,Living area93 m²Other space inside the building3 m²,93 m²,3 m²,64 m²,358 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,TV via cable,E        What does this mean?,"Partly double glazed, insulated walls and floor insulation",CH boiler,CH boiler,"Remeha Calenta HR-ketel (gas-fired combination boiler from 2008, in ownership)",64 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"12 m² (5,21 meter deep and 2,3 meter broad)",Located at the southeast,Attached brick storage,Electricity,Paid parking and public parking,no
