header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Antheunisstraat 64,2522 ZG Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88904054-antheunisstraat-64/?navigateSource=resultlist,20220131_195645,"€ 225,000 kosten koper","€ 3,125    The asking price per m² (€ 225,000) is calculated by dividing the asking price of the home by the living area (72 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available immediately,€ 65.00 per month,Residential property with shared street entrance (apartment),Resale property,1938,Protected townscape or village view (permit needed for alterations) and with carpets and curtains,Flat roof covered with asphalt roofing,Living area72 m²Exterior space attached to the building7 m²,72 m²,7 m²,250 m³,3 rooms (2 bedrooms),1 separate toilet,1 story,2nd floor,G        What does this mean?,Mostly double glazed,CH boiler,CH boiler,"HR Intergas (electrical combination boiler from 2007, in ownership)",Alongside a quiet road and in residential district,Balcony present,Paid parking,Yes,Yes,Yes (€ 65.00 per month),Yes,No,Yes,no
