header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Location.1,Garden location,Type of parking facilities,error
Koddesteeg 40,2312 WH Leiden        ,https://www.funda.nl/en/koop/leiden/huis-42565343-koddesteeg-40/?navigateSource=resultlist,20220128_152021,"€ 365,000 kosten koper","€ 9,605    The asking price per m² (€ 365,000) is calculated by dividing the asking price of the home by the living area (38 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 400,000 kosten koper",3 months,Available,Available immediately,"Single-family home, corner house",Resale property,1890,Protected townscape or village view (permit needed for alterations),Hip roof covered with roof tiles,Living area38 m²Other space inside the building5 m²,38 m²,5 m²,38 m²,141 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,2 stories and a loft,Skylight and TV via cable,B            1.24What does this mean?,Partly double glazed and secondary glazing,CH boiler and partial floor heating,CH boiler,"Remeha HR (gas-fired combination boiler from 2009, in ownership)",38 m²,Full ownership,"Sheltered location, in center and in residential district",Location,12 m² (4 meter deep and 3 meter broad),Located at the north accessible via the rear,Paid parking and resident's parking permits,no
