header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Polsbroekstraat 38,1106 BB Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42533270-polsbroekstraat-38/?navigateSource=resultlist,20220130_235827,"€ 300,000 kosten koper","€ 3,488    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (86 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 84 per month,2 months,Sold under reservation,Available in consultation,Maisonnette (apartment),Resale property,1982,Flat roof,Living area86 m²Exterior space attached to the building29 m²,86 m²,29 m²,285 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,4 stories,1st floor,A        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2020, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  30-11-2045),Paid until 30-11-2045,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden,"6 meter deep and 5,3 meter broad",Located at the southeast,Roof terrace present,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
