header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Garden,Location.1,Garden location,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Sonny Rollinsstraat 168,3543 GR Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42661316-sonny-rollinsstraat-168/?navigateSource=resultlist,20220131_163003,"€ 390,000 kosten koper","€ 4,432    The asking price per m² (€ 390,000) is calculated by dividing the asking price of the home by the living area (88 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,€ 123.28 per month,Galleried apartment,Resale property,2012,Flat roof,Living area88 m²External storage space18 m²,88 m²,18 m²,276 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,2nd floor,Mechanical ventilation and passive ventilation system,A        What does this mean?,District heating,District heating,Municipal ownership encumbered with long-term leaset,Bought off for eternity,Municipal ownership encumbered with long-term leaset,Bought off for eternity,Alongside a quiet road and in residential district,Location,"44 m² (6,68 meter deep and 6,61 meter broad)",Located at the east accessible via the rear,Storage box,Parking place,Parking on gated property and parking garage,Yes,Yes,Yes (€ 123.28 per month),Yes,Yes,Yes,no
