header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Inspecteur Schreuderlaan 100,3761 XH Soest        ,https://www.funda.nl/en/koop/soest/appartement-42652995-inspecteur-schreuderlaan-100/?navigateSource=resultlist,20220128_152234,"€ 619,000 kosten koper","€ 5,679    The asking price per m² (€ 619,000) is calculated by dividing the asking price of the home by the living area (109 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Under offer,Available in consultation,€ 232.00 per month,Apartment with shared street entrance (apartment),Resale property,1999,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area109 m²Other space inside the building1 m²Exterior space attached to the building17 m²External storage space8 m²,109 m²,1 m²,17 m²,8 m²,321 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Toilet,4 stories,4th floor,"Elevator, mechanical ventilation and TV via cable",A        What does this mean?,Double glazing and completely insulated,CH boiler,CH boiler,"Nefit Proline NxTHRC24/CW4 (gas-fired combination boiler from 2017, in ownership)",Full ownership,Full ownership,"Alongside a quiet road, In wooded surroundings, in residential district, rural and unobstructed surrounding view",Balcony present,Built-in,Electricity,Underground parking and parking place,Public parking and parking garage,Yes,Yes,Yes (€ 232.00 per month),Yes,Yes,Yes,no
