header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Tuinen van Genta fase 2 (Bouwnr. 130),4817 MR Breda        ,https://www.funda.nl/en/koop/breda/huis-41300907-tuinen-van-genta-fase-2-bouwnr-130/?navigateSource=resultlist,20220127_220330,"€ 690,000 vrij op naam","€ 4,012    The asking price per m² (€ 690,000) is calculated by dividing the asking price of the home by the living area (172 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,"Single-family home, corner house",New property,2023,Flat roof covered with asphalt roofing,Living area172 m²Other space inside the building7 m²Exterior space attached to the building12 m²,172 m²,7 m²,12 m²,233 m²,494 m³,5 rooms (3 bedrooms),1 bathroom and 2 separate toilets,2 stories and a attic,Balanced ventilation system and solar panels,A        What does this mean?,Completely insulated,"Complete floor heating, heat recovery unit and heat pump",Electrical boiler,In residential district,Back garden and front garden,"56 m² (5,35 meter deep and 10,47 meter broad)",Located at the north accessible via the rear,Balcony present,Detached wooden storage,Electricity,No insulation,Parking garage,no
