header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities,Type of parking facilities,error
Javastraat 16,5215 BE Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/huis-42662314-javastraat-16/?navigateSource=resultlist,20220201_113635,"€ 450,000 kosten koper","€ 4,500    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1935,Gable roof covered with roof tiles,Living area100 m²Exterior space attached to the building3 m²External storage space10 m²,100 m²,3 m²,10 m²,124 m²,361 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath,2 stories and a attic,D        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Nefit HR (gas-fired combination boiler from 2005, in ownership)",124 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"70 m² (15,5 meter deep and 5 meter broad)",Located at the south accessible via the rear,Detached wooden storage,Electricity,Public parking,no
