header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of garage,Capacity,Type of parking facilities,error
Stobbenkamp 70,7631 CR Ootmarsum        ,https://www.funda.nl/en/koop/ootmarsum/huis-42669146-stobbenkamp-70/?navigateSource=resultlist,20220127_230316,"€ 489,000 kosten koper","€ 2,508    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 489,000) is calculated by dividing the asking price of the home by the living area (195 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 weeks,Available,Available in consultation,"Bungalow, detached residential property",Resale property,1968,Renovation project,Gable roof covered with roof tiles,Living area195 m²Other space inside the building30 m²Exterior space attached to the building7 m²External storage space29 m²,195 m²,30 m²,7 m²,29 m²,"1,155 m²",821 m³,6 rooms (5 bedrooms),2 stories,D        What does this mean?,CH boiler,Gas water heater,"Gas-fired combination boiler, in ownership",1.155 m²,Full ownership,"On the edge of a forest, alongside a quiet road, sheltered location, outside the built-up area, in residential district and unobstructed surrounding view",Surrounded by garden,Attached brick storage,Attached brick garage and garage with carport,1 car,Parking on private property,no
