header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Tussenwoning C (Bouwnr. 724),4041 Kesteren        ,https://www.funda.nl/en/koop/kesteren/huis-42535189-tussenwoning-c-bouwnr-724/?navigateSource=resultlist,20220130_130925,"€ 309,000 vrij op naam","€ 4,478    The asking price per m² (€ 309,000) is calculated by dividing the asking price of the home by the living area (69 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Under option,Available in consultation,"Single-family home, row house",New property,2023,Gable roof covered with roof tiles,Woningborg garantiecertificaat,Living area69 m²,69 m²,338 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories and a attic,"Balanced ventilation system, optical fibre and mechanical ventilation",A++            0.40What does this mean?,"Roof insulation, triple glazed, insulated walls, floor insulation and completely insulated",Complete floor heating and heat pump,Geothermal heating,"Alongside a quiet road, sheltered location and in residential district",Back garden and front garden,"38 m² (9 meter deep and 4,2 meter broad)",Located at the west accessible via the rear,Detached wooden storage,Electricity,Public parking,no
