header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Ownership situation.1,Fees.1,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Johan Hofmanstraat 228,1069 KE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42680217-johan-hofmanstraat-228/?navigateSource=resultlist,20220130_212252,"€ 400,000 kosten koper","€ 4,124    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (97 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 202 per month,"January 25, 2022",Available,Available in consultation,Mezzanine (apartment),Resale property,2008,Flat roof covered with asphalt roofing,Living area97 m²Exterior space attached to the building13 m²External storage space6 m²,97 m²,13 m²,6 m²,310 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,3rd floor,"Elevator, mechanical ventilation and TV via cable",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Gas-fired combination boiler from 2008, in ownership",Municipal ownership encumbered with long-term leaset,Bought off for eternity,Municipal ownership encumbered with long-term leaset,Bought off for eternity,Balcony present,Storage box,Electricity,Parking place,Parking garage,Yes,Yes,Yes,Yes,Yes,Yes,no
