header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Neptunuskade 151,2314 CM Leiden        ,https://www.funda.nl/en/koop/leiden/appartement-42442349-neptunuskade-151/?navigateSource=resultlist,20220129_174952,"€ 500,000 kosten koper","€ 5,102    The asking price per m² (€ 500,000) is calculated by dividing the asking price of the home by the living area (98 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available in consultation,€ 171.00 per month,Mezzanine (apartment),Resale property,2008,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area98 m²Exterior space attached to the building14 m²External storage space3 m²,98 m²,14 m²,3 m²,320 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,7th floor,Elevator and mechanical ventilation,A        What does this mean?,Double glazing and completely insulated,District heating,District heating,Full ownership,Full ownership,"Alongside a quiet road, alongside water, in residential district and unobstructed surrounding view",Balcony present,Built-in,"Loft, electricity, heating and running water",Parking place,Parking garage,Yes,Yes,Yes (€ 171.00 per month),Yes,Yes,Yes,no
