header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bilderdijkkade 50 E4,1053 VN Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42531105-bilderdijkkade-50-e4/?navigateSource=resultlist,20220130_211123,"€ 975,000 kosten koper","€ 7,992    The asking price per m² (€ 975,000) is calculated by dividing the asking price of the home by the living area (122 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Under offer,Available in consultation,Upstairs apartment (apartment),Resale property,2018,Flat roof,Living area122 m²Exterior space attached to the building13 m²External storage space5 m²,122 m²,13 m²,5 m²,325 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,6 stories,1st floor,"Elevator, mechanical ventilation and solar panels",A        What does this mean?,Complete floor heating and heat pump,CH boiler,Municipal long-term lease (end date of long-term lease:  16-12-2041),€ 4.392 per year,Municipal long-term lease (end date of long-term lease:  16-12-2041),€ 59 per year,"Alongside a quiet road, alongside water, in center and unobstructed surrounding view",Balcony present and french balcony present,Built-in,Electricity,Underground parking,Yes,Yes,Yes,Yes,Yes,Yes,no
