header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Herenstraat 4 K,3512 KC Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42580371-herenstraat-4-k/?navigateSource=resultlist,20220131_155457,"€ 1,295,000 kosten koper","€ 5,059    The asking price per m² (€ 1,295,000) is calculated by dividing the asking price of the home by the living area (256 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Available,Available in consultation,€ 600.00 per month,Penthouse (apartment),Resale property,1922,Protected townscape or village view (permit needed for alterations),Combination roof covered with slate,Living area256 m²Exterior space attached to the building30 m²External storage space1 m²,256 m²,30 m²,1 m²,"1,522 m³",5 rooms (2 bedrooms),1 bathroom and 2 separate toilets,"Bath, shower and toilet",1 story,2nd floor,"Alarm installation, skylight, elevator, mechanical ventilation and TV via cable",F        What does this mean?,Roof insulation and partly double glazed,"CH boiler, district heating and partial floor heating",Electrical boiler,"Gas-fired from 2018, in ownership",Full ownership,Sheltered location and in center,Sun terrace,"30 m² (5,45 meter deep and 5,45 meter broad)",Roof terrace present,Built-in,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 600.00 per month),Yes,Yes,Yes,no
