header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Type of parking facilities,error
De Bloemendaal 17,5221 EB Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/huis-42666422-de-bloemendaal-17/?navigateSource=resultlist,20220201_105547,"€ 1,100,000 kosten koper","€ 5,641    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,100,000) is calculated by dividing the asking price of the home by the living area (195 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",5 weeks,Available,Available in consultation,"Single-family home, detached residential property",Resale property,1979,Hipped roof covered with roof tiles,Living area195 m²Exterior space attached to the building29 m²External storage space443 m²,195 m²,29 m²,443 m²,"1,200 m²",680 m³,7 rooms (5 bedrooms),1 bathroom and 1 separate toilet,"Sauna, bath, shower and toilet",2 stories and a loft,"Skylight, sauna, sliding door and TV via cable",Not available,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Vaillant HR (gas-fired combination boiler from 2020, in ownership)",1.200 m²,Full ownership,Business park,"Back garden, location, front garden and side garden","200 m² (15 meter deep and 13,3 meter broad)",Located at the southeast accessible via the rear,Carport and detached brick garage,1 car,Parking on private property,no
