header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Honingbij 10,3766 JE Soest        ,https://www.funda.nl/en/koop/soest/huis-42679532-honingbij-10/?navigateSource=resultlist,20220129_044941,"€ 475,000 kosten koper","€ 5,655    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (84 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 weeks,Under offer,Available in consultation,"Bungalow, semi-detached residential property",Resale property,1986,Disabled access friendly and accessible for seniors,Flat roof,Living area84 m²Other space inside the building16 m²Exterior space attached to the building4 m²,84 m²,16 m²,4 m²,395 m²,347 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,Optical fibre and sliding door,C        What does this mean?,Double glazing,CH boiler,CH boiler,Vaillant VHR ( combination boiler from 2004),395 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"116 m² (10,5 meter deep and 11 meter broad)",Located at the northwest,Built-in,1 car,Electrical door and electricity,Public parking,no
