header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kleiburg 4 d,1104 EA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42680597-kleiburg-4-d/?navigateSource=resultlist,20220128_072353,"€ 250,000 kosten koper","€ 5,319    The asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (47 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 90 per month,"January 22, 2022",Available,Available in consultation,Ground-floor apartment (apartment),Resale property,2015,Flat roof covered with asphalt roofing,Living area47 m²Exterior space attached to the building5 m²,47 m²,5 m²,170 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,Ground floor,Mechanical ventilation,B        What does this mean?,"Roof insulation, double glazing and floor insulation",District heating and partial floor heating,Central facility,Municipal ownership encumbered with long-term leaset,Paid until 31-12-2054,"Alongside water, in residential district and unobstructed surrounding view",Back garden,"6 m² (1,5 meter deep and 3,84 meter broad)",Located at the west accessible via the rear,Public parking,Yes,Yes,No,Yes,Yes,Yes,no
