header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Admiraal van Gentstraat 53 Bis,3572 XH Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42520799-admiraal-van-gentstraat-53-bis/?navigateSource=resultlist,20220131_152839,"€ 649,000 kosten koper","€ 5,693    The asking price per m² (€ 649,000) is calculated by dividing the asking price of the home by the living area (114 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,Upstairs apartment (double upstairs apartment),Resale property,1920,Listed building (national monument),Living area114 m²Exterior space attached to the building9 m²,114 m²,9 m²,383 m³,5 rooms (4 bedrooms),2 bathrooms,2 showers and 2 toilets,2 stories,Mechanical ventilation,D        What does this mean?,Double glazing and insulated walls,CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2020, in ownership)",Full ownership,In residential district and unobstructed surrounding view,Front garden and side garden,Balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,No,No,No,No,no
