header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of garage,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Louis Davidsstraat 365,2551 EK Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42599387-louis-davidsstraat-365/?navigateSource=resultlist,20220131_202954,"€ 199,000 kosten koper","€ 4,422    The asking price per m² (€ 199,000) is calculated by dividing the asking price of the home by the living area (45 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,Penthouse (apartment),Resale property,1967,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area45 m²Other space inside the building1 m²Exterior space attached to the building49 m²External storage space4 m²,45 m²,1 m²,49 m²,4 m²,159 m³,2 rooms (1 bedroom),1 separate toilet,1 story,7th floor,Elevator and passive ventilation system,F        What does this mean?,"Roof insulation, partly double glazed, insulated walls and floor insulation",Communal central heating,Electrical boiler (rental),Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Roof terrace present,Built-in,Parking place,No insulation,Parking on private property,Yes,Yes,Yes,Yes,Yes,Yes,no
