header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,error
Westelijke Achterweg 10,3245 BJ Sommelsdijk        ,https://www.funda.nl/en/koop/sommelsdijk/huis-42516070-westelijke-achterweg-10/?navigateSource=resultlist,20220128_041712,"€ 220,000 kosten koper","€ 2,973    The asking price per m² (€ 220,000) is calculated by dividing the asking price of the home by the living area (74 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1910,Mansard roof covered with roof tiles,Living area74 m²,74 m²,73 m²,249 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,Air conditioning and skylight,G        What does this mean?,Energy efficient window and floor insulation,CH boiler,CH boiler,"Remeha Avanta HR (gas-fired combination boiler from 2010, in ownership)",73 m²,Full ownership,In center,Back garden and side garden,"18 m² (4,5 meter deep and 4 meter broad)",Located at the southeast accessible via the rear,Public parking,no
