header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Lochemstraat 7,5045 WS Tilburg        ,https://www.funda.nl/en/koop/tilburg/huis-42491444-lochemstraat-7/?navigateSource=resultlist,20220130_152145,"€ 295,000 kosten koper","€ 2,341    The asking price per m² (€ 295,000) is calculated by dividing the asking price of the home by the living area (126 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1992,Gable roof covered with roof tiles,Living area126 m²External storage space6 m²,126 m²,6 m²,149 m²,435 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Air conditioning, outdoor awning, mechanical ventilation and rolldown shutters",A        What does this mean?,"Roof insulation, mostly double glazed, insulated walls and floor insulation",District heating and partial floor heating,District heating,149 m²,Full ownership,In residential district,Back garden and front garden,"40 m² (8 meter deep and 5,5 meter broad)",Located at the southeast accessible via the rear,Detached brick storage,Electricity,No insulation,Public parking,no
