header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of garage,Type of parking facilities,error
Oude Graafseweg 62,6543 PS Nijmegen        ,https://www.funda.nl/en/koop/nijmegen/huis-41354969-oude-graafseweg-62/?navigateSource=resultlist,20220129_162802,"€ 698,000 kosten koper","€ 5,209    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 698,000) is calculated by dividing the asking price of the home by the living area (134 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","€ 750,000 kosten koper",6+ months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1910,Flat roof covered with asphalt roofing,Living area134 m²Other space inside the building30 m²,134 m²,30 m²,870 m²,592 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Steam cabin and toilet,2 stories and a basement,G        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2006, in ownership)",870 m²,Full ownership,Alongside a quiet road and in residential district,Surrounded by garden,Not yet present but possible,Parking on private property and public parking,no
