header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Van Hogendorpstraat 1 02,5046 LA Tilburg        ,https://www.funda.nl/en/koop/tilburg/appartement-42683803-van-hogendorpstraat-1-02/?navigateSource=resultlist,20220129_165202,"€ 317,000 kosten koper","€ 3,268    The asking price per m² (€ 317,000) is calculated by dividing the asking price of the home by the living area (97 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 27, 2022",Available,Available in consultation,€ 225.89 per month,Galleried apartment (apartment),Resale property,2006,Protected townscape or village view (permit needed for alterations),Gable roof covered with roof tiles,Living area97 m²Exterior space attached to the building8 m²,97 m²,8 m²,280 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,1st floor,Elevator and mechanical ventilation,A        What does this mean?,Double glazing,CH boiler,CH boiler,Gas-fired combination boiler,Full ownership,Full ownership,In residential district,Underground parking and parking place,Public parking,Yes,Yes,Yes (€ 225.89 per month),Yes,Yes,Yes,no
