header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Rietgans 17,3641 TX Mijdrecht        ,https://www.funda.nl/en/koop/mijdrecht/appartement-42542500-rietgans-17/?navigateSource=resultlist,20220130_142244,"€ 262,000 kosten koper","€ 5,038    The asking price per m² (€ 262,000) is calculated by dividing the asking price of the home by the living area (52 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 128 per month,7 weeks,Sold under reservation,Available in consultation,€ 128.00 per month,Apartment with shared street entrance (apartment),Resale property,2007,Combination roof covered with roof tiles,Living area52 m²Exterior space attached to the building8 m²External storage space4 m²,52 m²,8 m²,4 m²,160 m³,2 rooms (1 bedroom),1 separate toilet,1 story,2nd floor,"Elevator, mechanical ventilation and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Bogro (gas-fired from 2007, in ownership)",Full ownership,In residential district and unobstructed surrounding view,Balcony present,Built-in,Electricity,Underground parking,Parking garage,Yes,Yes,Yes (€ 128.00 per month),Yes,Yes,Yes,no
