header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Shed / storage,Facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Rondeel 132,1082 MH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42672361-rondeel-132/?navigateSource=resultlist,20220130_182852,"€ 535,000 kosten koper","€ 5,194    The asking price per m² (€ 535,000) is calculated by dividing the asking price of the home by the living area (103 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 215 per month,2 weeks,Available,Available in consultation,€ 215.00 per month,Apartment with shared street entrance (apartment),Resale property,1989,Living area103 m²Exterior space attached to the building16 m²External storage space13 m²,103 m²,16 m²,13 m²,340 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,C        What does this mean?,"Double glazing, insulated walls and completely insulated",CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2017, to rent)",Ownership encumbered with long-term leaset (end date of long-term lease:  31-08-2038),€ 1.021 per year with option to purchase,Unobstructed surrounding view,Storage box,Loft,Yes,Yes,Yes (€ 215.00 per month),Yes,Yes,Yes,no
