header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Concourslaan 60,2132 DK Hoofddorp        ,https://www.funda.nl/en/koop/hoofddorp/appartement-42683297-concourslaan-60/?navigateSource=resultlist,20220128_063547,"€ 325,000 kosten koper","€ 3,736    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (87 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 164 per month,"January 27, 2022",Available,Available in consultation,Apartment with shared street entrance (apartment),Resale property,1992,Disabled access friendly and accessible for seniors,Partly furnished with carpets and curtains,Combination roof covered with asphalt roofing,Living area87 m²Exterior space attached to the building5 m²External storage space7 m²,87 m²,5 m²,7 m²,278 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,2nd floor,Elevator and mechanical ventilation,A        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2018, in ownership)",Full ownership,In center and unobstructed surrounding view,Balcony present,Storage box,Electricity,Not yet present but possible,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes,Yes,Yes,Yes,no
