header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Pretoriadreef 79,3564 BX Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42674695-pretoriadreef-79/?navigateSource=resultlist,20220131_164840,"€ 315,000 kosten koper","€ 3,663    The asking price per m² (€ 315,000) is calculated by dividing the asking price of the home by the living area (86 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Under offer,Available in consultation,€ 126.00 per month,Galleried apartment (apartment),Resale property,2011,Flat roof covered with asphalt roofing,Living area86 m²Exterior space attached to the building6 m²External storage space19 m²,86 m²,6 m²,19 m²,272 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,6th floor,Elevator and mechanical ventilation,A        What does this mean?,Completely insulated,District heating and heat recovery unit,Central facility and district heating,Ownership encumbered with long-term leaset,Bought off for eternity,In residential district,Built-in,Underground parking,Public parking,Yes,Yes,Yes (€ 126.00 per month),Yes,Yes,Yes,no
