header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hertogsingel 69 D,6211 NE Maastricht        ,https://www.funda.nl/en/koop/maastricht/appartement-42667683-hertogsingel-69-d/?navigateSource=resultlist,20220128_025804,"€ 295,000 kosten koper","€ 3,598    The asking price per m² (€ 295,000) is calculated by dividing the asking price of the home by the living area (82 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Under offer,Available immediately,€ 253.00 per month,Maisonnette (apartment),Resale property,1977,Gable roof covered with roof tiles,Living area82 m²Exterior space attached to the building3 m²,82 m²,3 m²,245 m³,5 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories,4th floor,"Outdoor awning, elevator, mechanical ventilation, sliding door and TV via cable",C        What does this mean?,Roof insulation and double glazing,Communal central heating,Electrical boiler,Full ownership,"Alongside busy road, in center, in residential district and unobstructed surrounding view",Balcony present,Storage box,"Paid parking, parking on gated property, parking on private property and public parking",No,No,No,No,No,No,no
