header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities,Insulation.1,Type of garage,Type of parking facilities,error
Helmersstraat 12,7551 BR Hengelo (OV)        ,https://www.funda.nl/en/koop/hengelo-ov/huis-88901843-helmersstraat-12/?navigateSource=resultlist,20220130_132233,"€ 435,000 kosten koper","€ 2,919    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 435,000) is calculated by dividing the asking price of the home by the living area (149 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1956,Gable roof covered with asphalt roofing,Living area149 m²Other space inside the building18 m²Exterior space attached to the building33 m²,149 m²,18 m²,33 m²,309 m²,638 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,C        What does this mean?,"Roof insulation, partly double glazed, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2008, in ownership)",309 m²,Full ownership,"Alongside a quiet road, in center and unobstructed surrounding view","Back garden, front garden and side garden",110 m² (11 meter deep and 10 meter broad),Located at the southwest accessible via the rear,Roof terrace present,Attached brick storage,Electricity and running water,Roof insulation and insulated walls,Carport,Parking on private property and resident's parking permits,no
