header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Sint Paulushof 1,4902 PK Oosterhout (NB)        ,https://www.funda.nl/en/koop/oosterhout-nb/huis-88901148-sint-paulushof-1/?navigateSource=resultlist,20220129_080956,"€ 439,000 kosten koper","€ 2,509    The asking price per m² (€ 439,000) is calculated by dividing the asking price of the home by the living area (175 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,2005,Shed roof covered with roof tiles,Energie Prestatie Advies,Living area175 m²Other space inside the building15 m²Exterior space attached to the building84 m²External storage space13 m²,175 m²,15 m²,84 m²,13 m²,660 m³,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath,3 stories and a basement,"Air conditioning, outdoor awning, mechanical ventilation, sliding door and TV via cable",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Vaillant EcoTEC classic (gas-fired combination boiler from 2019, in ownership)",1 m²,In residential district,Balcony present,Built-in,Electricity,Parking place,Parking garage,no
