header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Mozartlaan 29,2555 JB Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88037107-mozartlaan-29/?navigateSource=resultlist,20220131_225817,"€ 225,000 kosten koper","€ 4,018    The asking price per m² (€ 225,000) is calculated by dividing the asking price of the home by the living area (56 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 196.74 per month,Apartment with shared street entrance (apartment),Resale property,1967,Accessible for seniors,With carpets and curtains,Flat roof,Living area56 m²Exterior space attached to the building8 m²External storage space2 m²,56 m²,8 m²,2 m²,180 m³,2 rooms (1 bedroom),1 bathroom,"Bath, shower and toilet",1 story,5th floor,Passive ventilation system and TV via cable,E        What does this mean?,Partly double glazed,Communal central heating,Electrical boiler,Municipal long-term lease (end date of long-term lease:  31-12-2032),"€ 58,9 per year with option to purchase","Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Built-in,Electricity,Parking on private property and public parking,Yes,Yes,Yes (€ 196.74 per month),Yes,Yes,Yes,no
