header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Garden,Sun terrace,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Winterjanpad 86,1036 KN Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42538784-winterjanpad-86/?navigateSource=resultlist,20220130_235839,"€ 475,000 kosten koper","€ 5,278    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 102 per month,2 months,Sold under reservation,Available in consultation,Ground-floor apartment (apartment),Resale property,2020,Flat roof,Living area90 m²,90 m²,290 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,5 stories,Ground floor,"Elevator, mechanical ventilation and sliding door",A            0.52What does this mean?,Completely insulated,District heating,District heating,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-04-2069),€ 2.770 per year,"Alongside park, alongside a quiet road, alongside water and in residential district",Sun terrace,"18 m² (5 meter deep and 3,5 meter broad)",Located at the southwest,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
