header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities,Type of parking facilities,error
Boomkruiperlaan 6,2566 JH Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42686139-boomkruiperlaan-6/?navigateSource=resultlist,20220131_213819,"€ 995,000 kosten koper","€ 8,223    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 995,000) is calculated by dividing the asking price of the home by the living area (121 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 20, 2022",Available,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1923,Protected townscape or village view (permit needed for alterations),Combination roof covered with asphalt roofing and roof tiles,Bouwkundige keuring,Living area121 m²Other space inside the building15 m²External storage space5 m²,121 m²,15 m²,5 m²,342 m²,495 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories and a basement,D        What does this mean?,Double glazing,CH boiler and fireplace,CH boiler,"Remeha Tzerra (gas-fired combination boiler from 2018, in ownership)",342 m²,Full ownership,"On the edge of a forest, alongside a quiet road, in residential district and unobstructed surrounding view","Back garden, front garden and side garden","116 m² (7,5 meter deep and 15,46 meter broad)",Located at the south,Detached brick storage,Electricity,Parking on private property and public parking,no
