header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Piet Heinstraat 110 B,2518 CM Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42662606-piet-heinstraat-110-b/?navigateSource=resultlist,20220131_202103,"€ 650,000 kosten koper","€ 4,114    The asking price per m² (€ 650,000) is calculated by dividing the asking price of the home by the living area (158 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,€ 70.00 per month,Upstairs apartment (double upstairs apartment),Resale property,1898,Protected townscape or village view (permit needed for alterations),Gable roof,Living area158 m²Exterior space attached to the building11 m²,158 m²,11 m²,582 m³,6 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath,2 stories,3rd floor,D        What does this mean?,Mostly double glazed,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2019, in ownership)",Full ownership,"In center, in residential district, freestanding location and unobstructed surrounding view",Roof terrace present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 70.00 per month),Yes,Yes,Yes,no
