header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Tooropstraat 209,6521 NN Nijmegen        ,https://www.funda.nl/en/koop/nijmegen/appartement-42595920-tooropstraat-209/?navigateSource=resultlist,20220128_045052,"€ 475,000 kosten koper","€ 3,442    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (138 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Available,Available in consultation,€ 85.00 per month,Ground-floor apartment (apartment),Resale property,1923,Combination roof covered with asphalt roofing and roof tiles,Living area138 m²Other space inside the building6 m²Exterior space attached to the building11 m²External storage space10 m²,138 m²,6 m²,11 m²,10 m²,550 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,Ground floor,TV via cable,E        What does this mean?,Partly double glazed,CH boiler and partial floor heating,CH boiler,"Remeha (gas-fired combination boiler from 2006, in ownership)",Full ownership,Alongside a quiet road and in residential district,Back garden,50 m² (10 meter deep and 5 meter broad),Located at the northeast,Detached brick storage,Public parking,Yes,No,Yes (€ 85.00 per month),No,No,Yes,no
