header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Garden,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Burg de Zeeuwstraat 44,3281 AJ Numansdorp        ,https://www.funda.nl/en/koop/numansdorp/huis-41003066-burg-de-zeeuwstraat-44/?navigateSource=resultlist,20220130_124808,"€ 1,975,000 kosten koper","€ 4,399    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,975,000) is calculated by dividing the asking price of the home by the living area (449 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6+ months,Under offer,Available in consultation,"Country house, detached residential property",Resale property,1927,Combination roof covered with roof tiles,Living area449 m²Exterior space attached to the building7 m²External storage space45 m²,449 m²,7 m²,45 m²,"1,255 m²","1,818 m³",13 rooms (8 bedrooms),2 bathrooms,2 baths and 2 toilets,3 stories,"Air conditioning, alarm installation, outdoor awning, mechanical ventilation, flue and TV via cable",B        What does this mean?,Double glazing and completely insulated,CH boiler,CH boiler,1.255 m²,Full ownership,Surrounded by garden,French balcony present,Detached brick garage,2 cars,Loft and electricity,Parking on gated property and parking on private property,no
