header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Type apartment,Area,Number of rooms,Volume in cubic meters,Provisional energy label,Building type,Year of construction,error
Blokweg 66,3074 RK Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88933681-blokweg-66/?navigateSource=resultlist,20220126_172050,"€ 350,000 kosten koper","€ 2,756    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (127 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Apartment with shared street entrance (apartment),127 m² residential surface area,5 rooms (4 bedrooms),389 m³,B        What does this mean?,Resale property,2005,no
