header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nijenburg 6,1081 GG Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42517138-nijenburg-6/?navigateSource=resultlist,20220131_003209,"€ 615,000 kosten koper","€ 5,802    The asking price per m² (€ 615,000) is calculated by dividing the asking price of the home by the living area (106 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 177.00 per month,Upstairs apartment (apartment),Resale property,1967,Living area106 m²Exterior space attached to the building4 m²External storage space6 m²,106 m²,4 m²,6 m²,330 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,3rd floor,Elevator and mechanical ventilation,C        What does this mean?,Double glazing,Communal central heating,Central facility,Municipal ownership encumbered with long-term leaset,Paid until 05-04-2039,"In residential district, freestanding location and unobstructed surrounding view",Balcony present,Storage box,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 177.00 per month),Yes,Yes,Yes,no
