header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Keesomstraat 419,2041 XR Zandvoort        ,https://www.funda.nl/en/koop/zandvoort/appartement-42688282-keesomstraat-419/?navigateSource=resultlist,20220128_004755,"€ 325,000 kosten koper","€ 3,779    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (86 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,€ 167.62 per month,Galleried apartment,Resale property,1971,Flat roof,Living area86 m²Exterior space attached to the building12 m²External storage space4 m²,86 m²,12 m²,4 m²,235 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,1st floor,Elevator,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2014, in ownership)",Part of parcel,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 167.62 per month),Yes,Yes,Yes,no
