header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Sonderdankstraat 28,2596 SE Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42672804-sonderdankstraat-28/?navigateSource=resultlist,20220131_213726,"€ 740,000 kosten koper","€ 5,781    The asking price per m² (€ 740,000) is calculated by dividing the asking price of the home by the living area (128 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,"Desirable residence/villa, row house",Resale property,1930,Living area128 m²Exterior space attached to the building4 m²External storage space4 m²,128 m²,4 m²,4 m²,162 m²,479 m³,6 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Shower,2 stories,E        What does this mean?,CH boiler,CH boiler,Combination boiler,162 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"61 m² (10 meter deep and 6,05 meter broad)",Located at the northwest,Balcony present,Detached brick storage,Paid parking and resident's parking permits,no
