header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Van den Eyndestraat 7,2582 EA Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-88861248-van-den-eyndestraat-7/?navigateSource=resultlist,20220131_200133,"€ 995,000 kosten koper","€ 4,650    The asking price per m² (€ 995,000) is calculated by dividing the asking price of the home by the living area (214 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 months,Sold under reservation,"Desirable residence/villa, row house",Resale property,1909,Flat roof covered with asphalt roofing,Living area214 m²Other space inside the building14 m²Exterior space attached to the building22 m²External storage space3 m²,214 m²,14 m²,22 m²,3 m²,158 m²,900 m³,7 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,"2 baths, shower and toilet",3 stories and a basement,TV via cable,F        What does this mean?,Partly double glazed,CH boiler and fireplace,CH boiler,"Gas-fired combination boiler, in ownership",158 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"70 m² (11,3 meter deep and 6,2 meter broad)",Located at the southwest,Roof terrace present and balcony present,Detached wooden storage,Public parking and resident's parking permits,no
