header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Gorisstraat 68,6521 CM Nijmegen        ,https://www.funda.nl/en/koop/nijmegen/appartement-42688604-gorisstraat-68/?navigateSource=resultlist,20220129_031732,"€ 490,000 kosten koper","€ 3,889    The asking price per m² (€ 490,000) is calculated by dividing the asking price of the home by the living area (126 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,€ 25.00 per month,Upstairs apartment (apartment),Resale property,1906,Flat roof covered with asphalt roofing,Living area126 m²Other space inside the building8 m²Exterior space attached to the building36 m²,126 m²,8 m²,36 m²,506 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and 2 toilets",2 stories,2nd floor,Flue and TV via cable,C        What does this mean?,Roof insulation and insulated walls,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2003, in ownership)",Full ownership,Alongside a quiet road and in residential district,Balcony present and french balcony present,Paid parking and resident's parking permits,No,No,No,No,No,No,no
