header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Doggersbankstraat 11 -2,1055 NW Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42660891-doggersbankstraat-11-2/?navigateSource=resultlist,20220130_184525,"€ 350,000 kosten koper","€ 7,292    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (48 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 112 per month,3 weeks,Available,Available in consultation,Mezzanine (apartment),Resale property,1936,Flat roof covered with asphalt roofing,Living area48 m²Exterior space attached to the building6 m²External storage space10 m²,48 m²,6 m²,10 m²,155 m³,3 rooms (2 bedrooms),1 bathroom,Shower,4 stories,2nd floor,Passive ventilation system and TV via cable,E        What does this mean?,Completely insulated,CH boiler,CH boiler,Remeha (gas-fired combination boiler from 2017),Municipal ownership encumbered with long-term leaset (end date of long-term lease:  31-08-2061),Paid until 31-08-2061,In center and in residential district,Balcony present,Storage box,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
