header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Berlagestraat 60,3555 CW Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42685923-berlagestraat-60/?navigateSource=resultlist,20220127_220238,"€ 215,000 kosten koper","€ 6,143    The asking price per m² (€ 215,000) is calculated by dividing the asking price of the home by the living area (35 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Available,Available in consultation,€ 55.00 per month,Galleried apartment (apartment),Resale property,2010,Flat roof,Living area35 m²,35 m²,123 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,3 stories,3rd floor,Elevator and mechanical ventilation,A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Intergas Kompakt HRE (gas-fired combination boiler from 2011, in ownership)",Full ownership,In residential district,French balcony present,Public parking,Yes,Yes,Yes (€ 55.00 per month),Yes,Yes,Yes,no
