header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Draaistok 42,2771 MW Boskoop        ,https://www.funda.nl/en/koop/boskoop/huis-42672411-draaistok-42/?navigateSource=resultlist,20220129_101745,"€ 500,000 kosten koper","€ 3,401    The asking price per m² (€ 500,000) is calculated by dividing the asking price of the home by the living area (147 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,"Single-family home, corner house",Resale property,2018,With carpets and curtains,Combination roof covered with asphalt roofing and roof tiles,Woningborg garantiecertificaat,Living area147 m²Other space inside the building5 m²,147 m²,5 m²,271 m²,502 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Skylight, mechanical ventilation, TV via cable and solar panels",A        What does this mean?,Energy efficient window and completely insulated,CH boiler and partial floor heating,CH boiler,"Itho Daalderop (gas-fired combination boiler from 2018, in ownership)",271 m²,Full ownership,"Alongside water, in center, in residential district and unobstructed surrounding view","Back garden, front garden and side garden","74 m² (9,25 meter deep and 8 meter broad)",Located at the north accessible via the rear,Attached brick storage,Electricity,Public parking,no
