header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of garage,Capacity,Facilities.2,Insulation.2,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Buiten de Enkpoort 18,8061 HR Hasselt        ,https://www.funda.nl/en/koop/hasselt/appartement-88044427-buiten-de-enkpoort-18/?navigateSource=resultlist,20220129_094330,"€ 350,000 kosten koper","€ 4,605    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (76 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 24, 2022",Available,Available in consultation,€ 160.00 per month,Galleried apartment (apartment),Resale property,1997,Disabled access friendly and accessible for seniors,With carpets and curtains,Flat roof covered with asphalt roofing,Living area76 m²Exterior space attached to the building6 m²External storage space23 m²,76 m²,6 m²,23 m²,234 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,4 stories,2nd floor,"Elevator, mechanical ventilation and TV via cable",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"HR ketel (gas-fired combination boiler, in ownership)",Full ownership,"Alongside a quiet road, in center and unobstructed surrounding view",Balcony present,Storage box,Electricity,Insulated walls and floor insulation,Garage,1 car,Electrical door and electricity,No insulation,Public parking and parking garage,Yes,Yes,Yes (€ 160.00 per month),Yes,Yes,Yes,no
