header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nicolaas van Eschstraat 12 a,5061 VT Oisterwijk        ,https://www.funda.nl/en/koop/oisterwijk/appartement-42549979-nicolaas-van-eschstraat-12-a/?navigateSource=resultlist,20220130_145555,"€ 375,000 kosten koper","€ 4,310    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (87 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,Apartment with shared street entrance (apartment),Resale property,2007,Living area87 m²External storage space4 m²,87 m²,4 m²,281 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Toilet,4 stories,1st floor,Elevator and mechanical ventilation,A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler and heat recovery unit,CH boiler,HR (2019),Full ownership,Full ownership,In center,Sun terrace,Built-in,Electricity,Parking place,Parking on private property,No,No,No,No,No,No,no
