header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jan Mankesstraat 60 1,1061 SX Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42683480-jan-mankesstraat-60-1/?navigateSource=resultlist,20220130_185509,"€ 360,000 kosten koper","€ 5,000    The asking price per m² (€ 360,000) is calculated by dividing the asking price of the home by the living area (72 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,€ 141.39 per month,Upstairs apartment (apartment),Resale property,1959,Gable roof covered with roof tiles,Living area72 m²Other space inside the building4 m²Exterior space attached to the building8 m²External storage space8 m²,72 m²,4 m²,8 m²,8 m²,253 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,1st floor,TV via cable,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler, in ownership)",Municipal long-term lease,Paid until 31-10-2061,Balcony present,Storage box,Paid parking,Yes,Yes,Yes (€ 141.39 per month),Yes,Yes,Yes,no
