header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Samuel Beckettlaan 9,2553 DL Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42549100-samuel-beckettlaan-9/?navigateSource=resultlist,20220128_005551,"€ 775,000 kosten koper","€ 4,755    The asking price per m² (€ 775,000) is calculated by dividing the asking price of the home by the living area (163 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Under offer,Available in consultation,"Desirable residence/villa, row house",Resale property,2017,Combination roof,Woningborg garantiecertificaat,Living area163 m²External storage space5 m²,163 m²,5 m²,150 m²,580 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,"Balanced ventilation system, mechanical ventilation, passive ventilation system and solar panels",A        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler and solar collectors,"Intergas (gas-fired combination boiler from 2016, in ownership)",150 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,60 m² (10 meter deep and 6 meter broad),Located at the southeast accessible via the rear,Detached wooden storage,Electricity,Roof insulation and insulated walls,Parking on gated property and public parking,no
