header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of garage,Insulation.2,Type of parking facilities,error
Jan Vrijmanstraat 190,1087 MP Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42517577-jan-vrijmanstraat-190/?navigateSource=resultlist,20220130_195118,"€ 925,000 kosten koper","€ 5,539    The asking price per m² (€ 925,000) is calculated by dividing the asking price of the home by the living area (167 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Desirable residence/villa, row house",Resale property,2017,Double occupancy possible and with carpets and curtains,Flat roof covered with asphalt roofing,Living area167 m²Exterior space attached to the building14 m²External storage space6 m²,167 m²,14 m²,6 m²,144 m²,581 m³,6 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and 2 toilets",3 stories,"Outdoor awning, mechanical ventilation and sliding door",A++        What does this mean?,"Roof insulation, double glazing, energy efficient window, floor insulation and completely insulated","Wood heater, district heating and partial floor heating",District heating,144 m²,Municipal ownership encumbered with long-term leaset,Paid until 01-02-2066,Alongside a quiet road and in residential district,Back garden,"64 m² (0,12 meter deep and 0,06 meter broad)",Located at the southwest accessible via the rear,Roof terrace present,Detached wooden storage,Electricity,No insulation,Underground parking and parking place,No insulation,"Paid parking, public parking and resident's parking permits",no
