header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Koningsplein 311,5038 WK Tilburg        ,https://www.funda.nl/en/koop/tilburg/appartement-42671371-koningsplein-311/?navigateSource=resultlist,20220129_010735,"€ 517,500 kosten koper","€ 4,140    The asking price per m² (€ 517,500) is calculated by dividing the asking price of the home by the living area (125 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 185.00 per month,Galleried apartment (apartment),Resale property,2015,Flat roof covered with asphalt roofing,Living area125 m²Exterior space attached to the building8 m²External storage space8 m²,125 m²,8 m²,8 m²,400 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,5 stories,2nd floor,"Elevator, mechanical ventilation, passive ventilation system, sliding door and TV via cable",A+        What does this mean?,Completely insulated,CH boiler and complete floor heating,CH boiler,"Intergas (gas-fired combination boiler from 2014, in ownership)",Full ownership,Full ownership,Balcony present,Built-in,Electricity,Underground parking and parking place,Parking garage,Yes,Yes,Yes (€ 185.00 per month),Yes,Yes,Yes,no
