header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Dordtselaan 240 D,3073 GV Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42573744-dordtselaan-240-d/?navigateSource=resultlist,20220126_004907,"€ 190,000 kosten koper","€ 3,333    The asking price per m² (€ 190,000) is calculated by dividing the asking price of the home by the living area (57 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 58.00 per month,Ground-floor apartment (apartment),Resale property,1937,Flat roof covered with asphalt roofing,Living area57 m²External storage space7 m²,57 m²,7 m²,176 m³,2 rooms (1 bedroom),1 bathroom,1 story,Ground floor,G        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired from 2020, in ownership",Full ownership,"Alongside busy road, in residential district and freestanding location",Back garden,"60 m² (0,1 meter deep and 0,06 meter broad)",Located at the east,Detached wooden storage,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 58.00 per month),Yes,Yes,Yes,no
