header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Type apartment,Area,Number of rooms,Volume in cubic meters,Energy label,Building type,Year of construction,error
Sam van Houtenstraat 275 D,1067 JK Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88024416-sam-van-houtenstraat-275-d/?navigateSource=resultlist,20220128_045642,"€ 300,000 kosten koper","€ 4,412    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (68 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Apartment with shared street entrance (apartment),68 m² residential surface area,5 rooms (3 bedrooms),205 m³,B        What does this mean?,Resale property,1956,no
