header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of garage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Shakespearehof 84,3533 CZ Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-88826512-shakespearehof-84/?navigateSource=resultlist,20220131_154612,"€ 1,295,000 kosten koper","€ 6,962    The asking price per m² (€ 1,295,000) is calculated by dividing the asking price of the home by the living area (186 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 245 per month,6+ months,Sold under reservation,Available in consultation,Penthouse (apartment),Resale property,2015,Gable roof,Living area186 m²Exterior space attached to the building59 m²External storage space25 m²,186 m²,59 m²,25 m²,606 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,"Bath, hipbath and shower",1 story,9th floor,Passive ventilation system and TV via cable,A        What does this mean?,Double glazing and floor insulation,CH boiler,CH boiler,Municipal long-term lease,Bought off for eternity,In residential district and unobstructed surrounding view,Roof terrace present and balcony present,Built-in,Underground parking and parking place,Yes,Yes,Yes,Yes,Yes,Yes,no
