header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Cor Gehrelslaan 40,5626 HB Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42686022-cor-gehrelslaan-40/?navigateSource=resultlist,20220201_010000,"€ 595,000 kosten koper","€ 3,814    The asking price per m² (€ 595,000) is calculated by dividing the asking price of the home by the living area (156 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Available,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1995,Gable roof covered with roof tiles,Living area156 m²Other space inside the building22 m²Exterior space attached to the building17 m²,156 m²,22 m²,17 m²,309 m²,625 m³,6 rooms (4 bedrooms),1 bathroom and 2 separate toilets,2 stories and a attic,"Optical fibre, mechanical ventilation, rolldown shutters and TV via cable",B        What does this mean?,Completely insulated,CH boiler,CH boiler,"Nefit Topline (gas-fired combination boiler from 2010, in ownership)",309 m²,Full ownership,In residential district,Back garden and front garden,110 m² (11 meter deep and 10 meter broad),Located at the southwest,Detached wooden storage,Built-in,1 car,Electrical door and electricity,Completely insulated,Public parking,no
