header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
T.B. Huurmanlaan 5 A,1403 SL Bussum        ,https://www.funda.nl/en/koop/bussum/appartement-42511394-tb-huurmanlaan-5-a/?navigateSource=resultlist,20220130_145948,"€ 309,500 kosten koper","€ 4,019    The asking price per m² (€ 309,500) is calculated by dividing the asking price of the home by the living area (77 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available on 6/1/2022,Upstairs apartment (apartment),Resale property,1951,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area77 m²Other space inside the building9 m²Exterior space attached to the building69 m²External storage space1 m²,77 m²,9 m²,69 m²,1 m²,301 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,2 stories,2nd floor,Optical fibre,D        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Gas-fired combination boiler from 2013, in ownership",Full ownership,"On the edge of a forest, in residential district and unobstructed surrounding view",Sun terrace,"65 m² (12,6 meter deep and 5,15 meter broad)",Located at the southeast,Roof terrace present,Public parking,Yes,No,No,No,No,Yes,no
