header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Ernest Staesstraat 39 3,1061 CC Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42680725-ernest-staesstraat-39-3/?navigateSource=resultlist,20220130_185620,"€ 375,000 kosten koper","€ 7,075    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (53 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 99 per month,"January 22, 2022",Available,Available in consultation,€ 99.23 per month,Apartment with shared street entrance (apartment),Resale property,1952,Flat roof covered with asphalt roofing,Living area53 m²Exterior space attached to the building5 m²External storage space3 m²,53 m²,5 m²,3 m²,150 m³,3 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,4th floor,"Optical fibre, mechanical ventilation and TV via cable",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2018, in ownership)",Ownership encumbered with long-term leaset,Bought off for eternity,"Alongside park, in residential district and unobstructed surrounding view",Balcony present,Storage box,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 99.23 per month),Yes,Yes,Yes,no
